{'a': 744, 'rpitime': 3365.94, 'x': '2.34', 'y': '1.97', 'z': '0.42', 'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['240E', '2425', '24A4', '2280'], 'Ax': ['3.05', '0.00', '3.05', '0.00'], 'Ay': ['0.00', '0.00', '8.70', '8.70'], 'Az': ['1.10', '1.10', '1.10', '1.10'], 'ADist': ['2.12', '3.03', '7.12', '6.99'], 'roll_eul': 0.84, 'pitch_eul': -0.45, 'yaw_eul': -37.76, 'P0': [2.3, 2.0], 'P1': [2.3, 4.0], 'Pcar': [2.34, 1.97], 'Ppro': [2.3, 1.97], 'Vgo': [-0.08, 1.0], 'ADeviation': 24.78, 'Aaims': 94.57, 'reviseLv': 1, 'reviseFlag': 1, 'spL': -20, 'spR': 20, 'Yaw_deg': 69.79, 'stage': 4, 'round_count': 1, 'OfA1': 40, 'OfB1': 40, 'dir1': 0, 'TfA1': 840, 'TfB1': 840, 'FA1': 780, 'FB1': 730, 'pwmA1': 45, 'pwmB1': 55, 'over1': 0, 'pM1': 3362281, 'OfA2': 40, 'OfB2': 40, 'dir2': 0, 'TfA2': 840, 'TfB2': 840, 'FA2': 780, 'FB2': 760, 'pwmA2': 85, 'pwmB2': 80, 'over2': 0, 'pM2': 3362278, 'Tem': 0.0, 'Hum': 0.0, 'Pressure': 0.0, 'v': 321.0, 'WindSpeed': 36.78, 'CO2': 0, 'ultrasound': [113, 106, 106, 236], 'mgt': 233997}
{'a': 745, 'rpitime': 3366.22, 'x': '2.37', 'y': '2.03', 'z': '0.43', 'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['240E', '2425', '24A4', '2280'], 'Ax': ['3.05', '0.00', '3.05', '0.00'], 'Ay': ['0.00', '0.00', '8.70', '8.70'], 'Az': ['1.10', '1.10', '1.10', '1.10'], 'ADist': ['2.06', '3.06', '6.75', '6.88'], 'roll_eul': 0.72, 'pitch_eul': -0.13, 'yaw_eul': -31.81, 'P0': [2.3, 2.0], 'P1': [2.3, 4.0], 'Pcar': [2.37, 2.03], 'Ppro': [2.3, 2.03], 'Vgo': [-0.14, 0.99], 'ADeviation': 22.23, 'Aaims': 97.97, 'reviseLv': 1, 'reviseFlag': 1, 'spL': -20, 'spR': 20, 'Yaw_deg': 75.74, 'stage': 4, 'round_count': 1, 'OfA1': 20, 'OfB1': 20, 'dir1': 0, 'TfA1': 420, 'TfB1': 420, 'FA1': 460, 'FB1': 510, 'pwmA1': 30, 'pwmB1': 40, 'over1': 0, 'pM1': 3362566, 'OfA2': 20, 'OfB2': 20, 'dir2': 0, 'TfA2': 420, 'TfB2': 420, 'FA2': 440, 'FB2': 430, 'pwmA2': 60, 'pwmB2': 55, 'over2': 0, 'pM2': 3362565, 'Tem': 0.0, 'Hum': 0.0, 'Pressure': 0.0, 'v': 321.0, 'WindSpeed': 36.78, 'CO2': 0, 'ultrasound': [113, 106, 106, 236], 'mgt': 233997}
{'a': 746, 'rpitime': 3366.52, 'x': '2.36', 'y': '2.03', 'z': '0.64', 'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['240E', '2425', '24A4', '2280'], 'Ax': ['3.05', '0.00', '3.05', '0.00'], 'Ay': ['0.00', '0.00', '8.70', '8.70'], 'Az': ['1.10', '1.10', '1.10', '1.10'], 'ADist': ['2.14', '3.04', '6.74', '7.22'], 'roll_eul': 0.91, 'pitch_eul': -0.09, 'yaw_eul': -28.24, 'P0': [2.3, 2.0], 'P1': [2.3, 4.0], 'Pcar': [2.36, 2.03], 'Ppro': [2.3, 2.03], 'Vgo': [-0.12, 0.99], 'ADeviation': 17.53, 'Aaims': 96.84, 'reviseLv': 1, 'reviseFlag': 1, 'spL': -20, 'spR': 20, 'Yaw_deg': 79.31, 'stage': 4, 'round_count': 1, 'OfA1': 20, 'OfB1': 20, 'dir1': 0, 'TfA1': 420, 'TfB1': 420, 'FA1': 380, 'FB1': 360, 'pwmA1': 55, 'pwmB1': 45, 'over1': 0, 'pM1': 3362851, 'OfA2': 20, 'OfB2': 20, 'dir2': 0, 'TfA2': 420, 'TfB2': 420, 'FA2': 400, 'FB2': 390, 'pwmA2': 65, 'pwmB2': 70, 'over2': 0, 'pM2': 3362850, 'Tem': 0.0, 'Hum': 0.0, 'Pressure': 0.0, 'v': 321.0, 'WindSpeed': 36.78, 'CO2': 0, 'ultrasound': [113, 106, 106, 236], 'mgt': 233997}
{'a': 747, 'rpitime': 3366.82, 'x': '2.32', 'y': '2.03', 'z': '0.61', 'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['240E', '2425', '24A4', '2280'], 'Ax': ['3.05', '0.00', '3.05', '0.00'], 'Ay': ['0.00', '0.00', '8.70', '8.70'], 'Az': ['1.10', '1.10', '1.10', '1.10'], 'ADist': ['2.09', '3.04', '6.66', '6.95'], 'roll_eul': 0.93, 'pitch_eul': -0.16, 'yaw_eul': -24.86, 'P0': [2.3, 2.0], 'P1': [2.3, 4.0], 'Pcar': [2.32, 2.03], 'Ppro': [2.3, 2.03], 'Vgo': [-0.04, 1.0], 'ADeviation': 9.6, 'Aaims': 92.29, 'reviseLv': 1, 'reviseFlag': 1, 'spL': -20, 'spR': 20, 'Yaw_deg': 82.69, 'stage': 4, 'round_count': 1, 'OfA1': 20, 'OfB1': 20, 'dir1': 0, 'TfA1': 420, 'TfB1': 420, 'FA1': 430, 'FB1': 420, 'pwmA1': 50, 'pwmB1': 40, 'over1': 0, 'pM1': 3363138, 'OfA2': 20, 'OfB2': 20, 'dir2': 0, 'TfA2': 420, 'TfB2': 420, 'FA2': 390, 'FB2': 410, 'pwmA2': 50, 'pwmB2': 65, 'over2': 0, 'pM2': 3363137, 'Tem': 0.0, 'Hum': 0.0, 'Pressure': 0.0, 'v': 321.0, 'WindSpeed': 36.78, 'CO2': 0, 'ultrasound': [113, 106, 106, 236], 'mgt': 233997}
{'a': 748, 'rpitime': 3367.13, 'x': '2.32', 'y': '2.00', 'z': '0.47', 'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['240E', '2425', '24A4', '2280'], 'Ax': ['3.05', '0.00', '3.05', '0.00'], 'Ay': ['0.00', '0.00', '8.70', '8.70'], 'Az': ['1.10', '1.10', '1.10', '1.10'], 'ADist': ['2.01', '3.04', '6.82', '6.98'], 'roll_eul': 0.91, 'pitch_eul': -0.34, 'yaw_eul': -21.27, 'P0': [2.3, 2.0], 'P1': [2.3, 4.0], 'Pcar': [2.32, 2.0], 'Ppro': [2.3, 2.0], 'Vgo': [-0.04, 1.0], 'ADeviation': 6.01, 'Aaims': 92.29, 'reviseLv': 1, 'reviseFlag': 0, 'spL': 80, 'spR': 100, 'Yaw_deg': 86.28, 'stage': 4, 'round_count': 1, 'OfA1': 100, 'OfB1': 80, 'dir1': 2, 'TfA1': 2100, 'TfB1': 1680, 'FA1': 410, 'FB1': 390, 'pwmA1': 60, 'pwmB1': 60, 'over1': 0, 'pM1': 3363518, 'OfA2': 100, 'OfB2': 80, 'dir2': 2, 'TfA2': 2100, 'TfB2': 1680, 'FA2': 390, 'FB2': 470, 'pwmA2': 110, 'pwmB2': 115, 'over2': 0, 'pM2': 3363519, 'Tem': 0.0, 'Hum': 0.0, 'Pressure': 0.0, 'v': 322.0, 'WindSpeed': 36.93, 'CO2': 0, 'ultrasound': [111, 138, 106, 171], 'mgt': 235139}
{'a': 749, 'rpitime': 3367.42, 'x': '2.36', 'y': '2.02', 'z': '0.44', 'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['240E', '2425', '24A4', '2280'], 'Ax': ['3.05', '0.00', '3.05', '0.00'], 'Ay': ['0.00', '0.00', '8.70', '8.70'], 'Az': ['1.10', '1.10', '1.10', '1.10'], 'ADist': ['2.17', '3.10', '6.89', '7.00'], 'roll_eul': 0.89, 'pitch_eul': -1.08, 'yaw_eul': -18.39, 'P0': [2.3, 2.0], 'P1': [2.3, 4.0], 'Pcar': [2.36, 2.02], 'Ppro': [2.3, 2.02], 'Vgo': [-0.12, 0.99], 'ADeviation': 7.68, 'Aaims': 96.84, 'reviseLv': 1, 'reviseFlag': 0, 'spL': 75, 'spR': 100, 'Yaw_deg': 89.16, 'stage': 4, 'round_count': 1, 'OfA1': 100, 'OfB1': 80, 'dir1': 2, 'TfA1': 2100, 'TfB1': 1680, 'FA1': 1990, 'FB1': 1510, 'pwmA1': 90, 'pwmB1': 65, 'over1': 0, 'pM1': 3363804, 'OfA2': 100, 'OfB2': 75, 'dir2': 2, 'TfA2': 2100, 'TfB2': 1575, 'FA2': 2200, 'FB2': 1490, 'pwmA2': 80, 'pwmB2': 70, 'over2': 3, 'pM2': 3363805, 'Tem': 0.0, 'Hum': 0.0, 'Pressure': 0.0, 'v': 322.0, 'WindSpeed': 36.93, 'CO2': 0, 'ultrasound': [111, 138, 106, 171], 'mgt': 235139}
{'a': 750, 'rpitime': 3367.72, 'x': '2.36', 'y': '2.08', 'z': '0.56', 'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['240E', '2425', '24A4', '2280'], 'Ax': ['3.05', '0.00', '3.05', '0.00'], 'Ay': ['0.00', '0.00', '8.70', '8.70'], 'Az': ['1.10', '1.10', '1.10', '1.10'], 'ADist': ['2.18', '3.10', '6.77', '6.89'], 'roll_eul': 0.76, 'pitch_eul': -0.56, 'yaw_eul': -17.01, 'P0': [2.3, 2.0], 'P1': [2.3, 4.0], 'Pcar': [2.36, 2.08], 'Ppro': [2.3, 2.08], 'Vgo': [-0.12, 0.99], 'ADeviation': 6.3, 'Aaims': 96.84, 'reviseLv': 1, 'reviseFlag': 0, 'spL': 79, 'spR': 100, 'Yaw_deg': 90.54, 'stage': 4, 'round_count': 1, 'OfA1': 100, 'OfB1': 75, 'dir1': 2, 'TfA1': 2100, 'TfB1': 1575, 'FA1': 1950, 'FB1': 1430, 'pwmA1': 100, 'pwmB1': 70, 'over1': 0, 'pM1': 3364092, 'OfA2': 100, 'OfB2': 79, 'dir2': 2, 'TfA2': 2100, 'TfB2': 1659, 'FA2': 1980, 'FB2': 1450, 'pwmA2': 120, 'pwmB2': 65, 'over2': 0, 'pM2': 3364093, 'Tem': 0.0, 'Hum': 0.0, 'Pressure': 0.0, 'v': 322.0, 'WindSpeed': 36.93, 'CO2': 0, 'ultrasound': [111, 138, 106, 171], 'mgt': 235139}
{'a': 751, 'rpitime': 3368.02, 'x': '2.33', 'y': '2.13', 'z': '0.64', 'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['240E', '2425', '24A4', '2280'], 'Ax': ['3.05', '0.00', '3.05', '0.00'], 'Ay': ['0.00', '0.00', '8.70', '8.70'], 'Az': ['1.10', '1.10', '1.10', '1.10'], 'ADist': ['2.22', '3.11', '6.70', '6.81'], 'roll_eul': 0.8, 'pitch_eul': -0.35, 'yaw_eul': -15.03, 'P0': [2.3, 2.0], 'P1': [2.3, 4.0], 'Pcar': [2.33, 2.13], 'Ppro': [2.3, 2.13], 'Vgo': [-0.06, 1.0], 'ADeviation': 0.91, 'Aaims': 93.43, 'reviseLv': 0, 'reviseFlag': 0, 'spL': 100, 'spR': 100, 'Yaw_deg': 92.52, 'stage': 4, 'round_count': 1, 'OfA1': 100, 'OfB1': 79, 'dir1': 2, 'TfA1': 2100, 'TfB1': 1659, 'FA1': 1930, 'FB1': 1520, 'pwmA1': 115, 'pwmB1': 65, 'over1': 0, 'pM1': 3364378, 'OfA2': 100, 'OfB2': 79, 'dir2': 2, 'TfA2': 2100, 'TfB2': 1659, 'FA2': 1910, 'FB2': 1520, 'pwmA2': 115, 'pwmB2': 70, 'over2': 5, 'pM2': 3364380, 'Tem': 0.0, 'Hum': 0.0, 'Pressure': 0.0, 'v': 322.0, 'WindSpeed': 36.93, 'CO2': 0, 'ultrasound': [111, 138, 106, 171], 'mgt': 235139}
{'a': 752, 'rpitime': 3368.32, 'x': '2.25', 'y': '2.16', 'z': '0.61', 'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['240E', '2425', '24A4', '2280'], 'Ax': ['3.05', '0.00', '3.05', '0.00'], 'Ay': ['0.00', '0.00', '8.70', '8.70'], 'Az': ['1.10', '1.10', '1.10', '1.10'], 'ADist': ['2.34', '3.15', '6.71', '6.81'], 'roll_eul': 0.87, 'pitch_eul': -0.39, 'yaw_eul': -13.43, 'P0': [2.3, 2.0], 'P1': [2.3, 4.0], 'Pcar': [2.25, 2.16], 'Ppro': [2.3, 2.16], 'Vgo': [0.1, 1.0], 'ADeviation': -9.83, 'Aaims': 84.29, 'reviseLv': 1, 'reviseFlag': 0, 'spL': 100, 'spR': 68, 'Yaw_deg': 94.12, 'stage': 4, 'round_count': 1, 'OfA1': 100, 'OfB1': 100, 'dir1': 2, 'TfA1': 2100, 'TfB1': 2100, 'FA1': 1960, 'FB1': 1910, 'pwmA1': 100, 'pwmB1': 80, 'over1': 7, 'pM1': 3364666, 'OfA2': 100, 'OfB2': 100, 'dir2': 2, 'TfA2': 2100, 'TfB2': 2100, 'FA2': 1980, 'FB2': 1940, 'pwmA2': 95, 'pwmB2': 75, 'over2': 7, 'pM2': 3364666, 'Tem': 0.0, 'Hum': 0.0, 'Pressure': 0.0, 'v': 321.0, 'WindSpeed': 36.78, 'CO2': 0, 'ultrasound': [152, 140, 120, 162], 'mgt': 236292}
{'a': 753, 'rpitime': 3368.63, 'x': '2.21', 'y': '2.23', 'z': '0.59', 'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['240E', '2425', '24A4', '2280'], 'Ax': ['3.05', '0.00', '3.05', '0.00'], 'Ay': ['0.00', '0.00', '8.70', '8.70'], 'Az': ['1.10', '1.10', '1.10', '1.10'], 'ADist': ['2.39', '3.10', '6.69', '6.70'], 'roll_eul': 0.79, 'pitch_eul': -0.01, 'yaw_eul': -13.75, 'P0': [2.3, 2.0], 'P1': [2.3, 4.0], 'Pcar': [2.21, 2.23], 'Ppro': [2.3, 2.23], 'Vgo': [0.18, 0.98], 'ADeviation': -14.0, 'Aaims': 79.8, 'reviseLv': 1, 'reviseFlag': 0, 'spL': 100, 'spR': 54, 'Yaw_deg': 93.8, 'stage': 4, 'round_count': 1, 'OfA1': 68, 'OfB1': 100, 'dir1': 2, 'TfA1': 1428, 'TfB1': 2100, 'FA1': 1380, 'FB1': 1950, 'pwmA1': 60, 'pwmB1': 85, 'over1': 0, 'pM1': 3364954, 'OfA2': 68, 'OfB2': 100, 'dir2': 2, 'TfA2': 1428, 'TfB2': 2100, 'FA2': 1360, 'FB2': 1940, 'pwmA2': 60, 'pwmB2': 85, 'over2': 0, 'pM2': 3364954, 'Tem': 0.0, 'Hum': 0.0, 'Pressure': 0.0, 'v': 321.0, 'WindSpeed': 36.78, 'CO2': 0, 'ultrasound': [152, 140, 120, 162], 'mgt': 236292}
{'a': 754, 'rpitime': 3368.92, 'x': '2.15', 'y': '2.26', 'z': '0.49', 'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['240E', '2425', '24A4', '2280'], 'Ax': ['3.05', '0.00', '3.05', '0.00'], 'Ay': ['0.00', '0.00', '8.70', '8.70'], 'Az': ['1.10', '1.10', '1.10', '1.10'], 'ADist': ['2.47', '3.06', '6.60', '6.70'], 'roll_eul': 0.8, 'pitch_eul': -0.13, 'yaw_eul': -15.08, 'P0': [2.3, 2.0], 'P1': [2.3, 4.0], 'Pcar': [2.15, 2.26], 'Ppro': [2.3, 2.26], 'Vgo': [0.09, 1.0], 'ADeviation': -11.0, 'Aaims': 81.47, 'reviseLv': 1, 'reviseFlag': 0, 'spL': 100, 'spR': 64, 'Yaw_deg': 92.47, 'stage': 4, 'round_count': 1, 'OfA1': 54, 'OfB1': 100, 'dir1': 2, 'TfA1': 1134, 'TfB1': 2100, 'FA1': 1120, 'FB1': 1940, 'pwmA1': 45, 'pwmB1': 110, 'over1': 0, 'pM1': 3365240, 'OfA2': 54, 'OfB2': 100, 'dir2': 2, 'TfA2': 1134, 'TfB2': 2100, 'FA2': 1140, 'FB2': 1940, 'pwmA2': 45, 'pwmB2': 100, 'over2': 0, 'pM2': 3365240, 'Tem': 0.0, 'Hum': 0.0, 'Pressure': 0.0, 'v': 321.0, 'WindSpeed': 36.78, 'CO2': 0, 'ultrasound': [152, 140, 120, 162], 'mgt': 236292}
{'a': 755, 'rpitime': 3369.24, 'x': '2.15', 'y': '2.33', 'z': '0.54', 'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['240E', '2425', '24A4', '2280'], 'Ax': ['3.05', '0.00', '3.05', '0.00'], 'Ay': ['0.00', '0.00', '8.70', '8.70'], 'Az': ['1.10', '1.10', '1.10', '1.10'], 'ADist': ['2.53', '3.16', '6.46', '6.56'], 'roll_eul': 0.81, 'pitch_eul': -0.23, 'yaw_eul': -18.02, 'P0': [2.3, 2.0], 'P1': [2.3, 4.0], 'Pcar': [2.15, 2.33], 'Ppro': [2.3, 2.33], 'Vgo': [0.09, 1.0], 'ADeviation': -8.06, 'Aaims': 81.47, 'reviseLv': 1, 'reviseFlag': 0, 'spL': 100, 'spR': 74, 'Yaw_deg': 89.53, 'stage': 4, 'round_count': 1, 'OfA1': 74, 'OfB1': 100, 'dir1': 2, 'TfA1': 1554, 'TfB1': 2100, 'FA1': 1260, 'FB1': 1940, 'pwmA1': 65, 'pwmB1': 100, 'over1': 2, 'pM1': 3365622, 'OfA2': 74, 'OfB2': 100, 'dir2': 2, 'TfA2': 1554, 'TfB2': 2100, 'FA2': 1330, 'FB2': 1950, 'pwmA2': 65, 'pwmB2': 115, 'over2': 4, 'pM2': 3365622, 'Tem': 0.0, 'Hum': 0.0, 'Pressure': 0.0, 'v': 321.0, 'WindSpeed': 36.78, 'CO2': 0, 'ultrasound': [152, 140, 120, 162], 'mgt': 236292}
{'a': 756, 'rpitime': 3369.53, 'x': '2.13', 'y': '2.42', 'z': '0.61', 'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['240E', '2425', '24A4', '2280'], 'Ax': ['3.05', '0.00', '3.05', '0.00'], 'Ay': ['0.00', '0.00', '8.70', '8.70'], 'Az': ['1.10', '1.10', '1.10', '1.10'], 'ADist': ['2.61', '3.19', '6.18', '6.56'], 'roll_eul': 1.05, 'pitch_eul': -0.07, 'yaw_eul': -20.54, 'P0': [2.3, 2.0], 'P1': [2.3, 4.0], 'Pcar': [2.13, 2.42], 'Ppro': [2.3, 2.42], 'Vgo': [0.11, 0.99], 'ADeviation': -6.66, 'Aaims': 80.35, 'reviseLv': 1, 'reviseFlag': 0, 'spL': 100, 'spR': 78, 'Yaw_deg': 87.01, 'stage': 4, 'round_count': 1, 'OfA1': 74, 'OfB1': 100, 'dir1': 2, 'TfA1': 1554, 'TfB1': 2100, 'FA1': 1460, 'FB1': 1940, 'pwmA1': 70, 'pwmB1': 110, 'over1': 9, 'pM1': 3365909, 'OfA2': 78, 'OfB2': 100, 'dir2': 2, 'TfA2': 1638, 'TfB2': 2100, 'FA2': 1440, 'FB2': 1910, 'pwmA2': 60, 'pwmB2': 120, 'over2': 0, 'pM2': 3365909, 'Tem': 0.0, 'Hum': 0.0, 'Pressure': 0.0, 'v': 322.0, 'WindSpeed': 36.93, 'CO2': 0, 'ultrasound': [141, 144, 179, 138], 'mgt': 237458}
{'a': 757, 'rpitime': 3369.82, 'x': '2.18', 'y': '2.51', 'z': '0.49', 'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['240E', '2425', '24A4', '2280'], 'Ax': ['3.05', '0.00', '3.05', '0.00'], 'Ay': ['0.00', '0.00', '8.70', '8.70'], 'Az': ['1.10', '1.10', '1.10', '1.10'], 'ADist': ['2.66', '3.40', '6.09', '6.72'], 'roll_eul': 0.96, 'pitch_eul': -0.19, 'yaw_eul': -23.11, 'P0': [2.3, 2.0], 'P1': [2.3, 4.0], 'Pcar': [2.18, 2.51], 'Ppro': [2.3, 2.51], 'Vgo': [0.08, 1.0], 'ADeviation': -1.28, 'Aaims': 83.16, 'reviseLv': 1, 'reviseFlag': 0, 'spL': 100, 'spR': 96, 'Yaw_deg': 84.44, 'stage': 4, 'round_count': 1, 'OfA1': 78, 'OfB1': 100, 'dir1': 2, 'TfA1': 1638, 'TfB1': 2100, 'FA1': 1530, 'FB1': 1930, 'pwmA1': 55, 'pwmB1': 105, 'over1': 0, 'pM1': 3366196, 'OfA2': 96, 'OfB2': 100, 'dir2': 2, 'TfA2': 2016, 'TfB2': 2100, 'FA2': 1520, 'FB2': 1930, 'pwmA2': 75, 'pwmB2': 110, 'over2': 0, 'pM2': 3366197, 'Tem': 0.0, 'Hum': 0.0, 'Pressure': 0.0, 'v': 322.0, 'WindSpeed': 36.93, 'CO2': 0, 'ultrasound': [141, 144, 179, 138], 'mgt': 237458}
{'a': 758, 'rpitime': 3370.13, 'x': '2.22', 'y': '2.56', 'z': '0.46', 'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['240E', '2425', '24A4', '2280'], 'Ax': ['3.05', '0.00', '3.05', '0.00'], 'Ay': ['0.00', '0.00', '8.70', '8.70'], 'Az': ['1.10', '1.10', '1.10', '1.10'], 'ADist': ['2.73', '3.45', '6.09', '7.01'], 'roll_eul': 0.92, 'pitch_eul': -0.44, 'yaw_eul': -24.96, 'P0': [2.3, 2.0], 'P1': [2.3, 4.0], 'Pcar': [2.22, 2.56], 'Ppro': [2.3, 2.56], 'Vgo': [0.16, 0.99], 'ADeviation': -1.68, 'Aaims': 80.91, 'reviseLv': 1, 'reviseFlag': 0, 'spL': 100, 'spR': 95, 'Yaw_deg': 82.59, 'stage': 4, 'round_count': 1, 'OfA1': 96, 'OfB1': 100, 'dir1': 2, 'TfA1': 2016, 'TfB1': 2100, 'FA1': 1920, 'FB1': 1990, 'pwmA1': 70, 'pwmB1': 95, 'over1': 0, 'pM1': 3366483, 'OfA2': 96, 'OfB2': 100, 'dir2': 2, 'TfA2': 2016, 'TfB2': 2100, 'FA2': 1810, 'FB2': 1940, 'pwmA2': 90, 'pwmB2': 95, 'over2': 0, 'pM2': 3366482, 'Tem': 0.0, 'Hum': 0.0, 'Pressure': 0.0, 'v': 322.0, 'WindSpeed': 36.93, 'CO2': 0, 'ultrasound': [141, 144, 179, 138], 'mgt': 237458}
{'a': 759, 'rpitime': 3370.43, 'x': '2.27', 'y': '2.63', 'z': '0.38', 'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['240E', '2425', '24A4', '2280'], 'Ax': ['3.05', '0.00', '3.05', '0.00'], 'Ay': ['0.00', '0.00', '8.70', '8.70'], 'Az': ['1.10', '1.10', '1.10', '1.10'], 'ADist': ['2.80', '3.49', '6.00', '6.52'], 'roll_eul': 0.96, 'pitch_eul': -0.26, 'yaw_eul': -25.2, 'P0': [2.3, 2.0], 'P1': [2.3, 4.0], 'Pcar': [2.27, 2.63], 'Ppro': [2.3, 2.63], 'Vgo': [0.06, 1.0], 'ADeviation': 4.22, 'Aaims': 86.57, 'reviseLv': 1, 'reviseFlag': 0, 'spL': 86, 'spR': 100, 'Yaw_deg': 82.35, 'stage': 4, 'round_count': 1, 'OfA1': 95, 'OfB1': 100, 'dir1': 2, 'TfA1': 1995, 'TfB1': 2100, 'FA1': 1810, 'FB1': 1930, 'pwmA1': 85, 'pwmB1': 100, 'over1': 0, 'pM1': 3366770, 'OfA2': 95, 'OfB2': 100, 'dir2': 2, 'TfA2': 1995, 'TfB2': 2100, 'FA2': 1800, 'FB2': 1930, 'pwmA2': 85, 'pwmB2': 105, 'over2': 0, 'pM2': 3366769, 'Tem': 0.0, 'Hum': 0.0, 'Pressure': 0.0, 'v': 322.0, 'WindSpeed': 36.93, 'CO2': 0, 'ultrasound': [141, 144, 179, 138], 'mgt': 237458}
{'a': 760, 'rpitime': 3370.72, 'x': '2.28', 'y': '2.66', 'z': '0.46', 'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['240E', '2425', '24A4', '2280'], 'Ax': ['3.05', '0.00', '3.05', '0.00'], 'Ay': ['0.00', '0.00', '8.70', '8.70'], 'Az': ['1.10', '1.10', '1.10', '1.10'], 'ADist': ['2.83', '3.60', '6.00', '6.44'], 'roll_eul': 0.98, 'pitch_eul': -0.26, 'yaw_eul': -26.0, 'P0': [2.3, 2.0], 'P1': [2.3, 4.0], 'Pcar': [2.28, 2.66], 'Ppro': [2.3, 2.66], 'Vgo': [0.04, 1.0], 'ADeviation': 6.16, 'Aaims': 87.71, 'reviseLv': 1, 'reviseFlag': 0, 'spL': 80, 'spR': 100, 'Yaw_deg': 81.55, 'stage': 4, 'round_count': 1, 'OfA1': 100, 'OfB1': 86, 'dir1': 2, 'TfA1': 2100, 'TfB1': 1806, 'FA1': 1900, 'FB1': 1740, 'pwmA1': 105, 'pwmB1': 80, 'over1': 0, 'pM1': 3367058, 'OfA2': 100, 'OfB2': 86, 'dir2': 2, 'TfA2': 2100, 'TfB2': 1806, 'FA2': 1930, 'FB2': 1740, 'pwmA2': 90, 'pwmB2': 80, 'over2': 0, 'pM2': 3367055, 'Tem': 0.0, 'Hum': 0.0, 'Pressure': 0.0, 'v': 322.0, 'WindSpeed': 36.93, 'CO2': 0, 'ultrasound': [103, 140, 41, 107], 'mgt': 239140}
{'a': 761, 'rpitime': 3371.02, 'x': '2.30', 'y': '2.75', 'z': '0.48', 'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['240E', '2425', '24A4', '2280'], 'Ax': ['3.05', '0.00', '3.05', '0.00'], 'Ay': ['0.00', '0.00', '8.70', '8.70'], 'Az': ['1.10', '1.10', '1.10', '1.10'], 'ADist': ['2.90', '3.67', '5.89', '6.23'], 'roll_eul': 0.71, 'pitch_eul': 0.08, 'yaw_eul': -25.31, 'P0': [2.3, 2.0], 'P1': [2.3, 4.0], 'Pcar': [2.3, 2.75], 'Ppro': [2.3, 2.75], 'Vgo': [0.0, 1.0], 'ADeviation': 7.76, 'Aaims': 90.0, 'reviseLv': 1, 'reviseFlag': 0, 'spL': 75, 'spR': 100, 'Yaw_deg': 82.24, 'stage': 4, 'round_count': 1, 'OfA1': 100, 'OfB1': 80, 'dir1': 2, 'TfA1': 2100, 'TfB1': 1680, 'FA1': 1910, 'FB1': 1510, 'pwmA1': 115, 'pwmB1': 75, 'over1': 0, 'pM1': 3367344, 'OfA2': 100, 'OfB2': 80, 'dir2': 2, 'TfA2': 2100, 'TfB2': 1680, 'FA2': 1930, 'FB2': 1560, 'pwmA2': 105, 'pwmB2': 75, 'over2': 0, 'pM2': 3367343, 'Tem': 0.0, 'Hum': 0.0, 'Pressure': 0.0, 'v': 322.0, 'WindSpeed': 36.93, 'CO2': 0, 'ultrasound': [103, 140, 41, 107], 'mgt': 239140}
